,state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,fips
1050,Kentucky,21095,Harlan County,9367,1494,10971,7873,0.8537963722541245,0.1361771944216571,0.7176191778324674,21095
1051,Kentucky,21097,Harrison County,6334,2400,8859,3934,0.7149791172818603,0.2709109380291229,0.4440681792527373,21097
1052,Kentucky,21099,Hart County,6345,1908,8370,4437,0.7580645161290323,0.2279569892473118,0.5301075268817204,21099
1053,Kentucky,21101,Henderson County,12730,7639,20697,5091,0.6150649852635648,0.3690873073392279,0.2459776779243369,21101
1054,Kentucky,21103,Henry County,5843,2142,8110,3701,0.7204685573366214,0.264118372379778,0.4563501849568434,21103
1055,Kentucky,21105,Hickman County,1714,458,2199,1256,0.7794452023647113,0.2082764893133242,0.5711687130513871,21105
1056,Kentucky,21107,Hopkins County,15757,5439,21512,10318,0.7324748977314987,0.2528356266269989,0.4796392711044998,21107
1057,Kentucky,21109,Jackson County,5453,605,6113,4848,0.8920333715033535,0.0989694094552592,0.7930639620480942,21109
1058,Kentucky,21111,Jefferson County,150646,228358,386629,-77712,0.3896396804171441,0.590638570826296,-0.2009988904091519,21111
1059,Kentucky,21113,Jessamine County,17096,8567,26280,8529,0.6505327245053273,0.3259893455098934,0.3245433789954338,21113
1060,Kentucky,21115,Johnson County,8450,1608,10192,6842,0.8290816326530612,0.1577708006279435,0.6713108320251178,21115
1061,Kentucky,21117,Kenton County,48129,32271,82198,15858,0.5855251952602253,0.3926007932066473,0.1929244020535779,21117
1062,Kentucky,21119,Knott County,4780,1412,6252,3368,0.7645553422904671,0.2258477287268074,0.5387076135636597,21119
1063,Kentucky,21121,Knox County,11012,2114,13273,8898,0.8296541851879756,0.159270699917125,0.6703834852708506,21121
1064,Kentucky,21123,Larue County,5685,1504,7301,4181,0.7786604574715792,0.2059991781947678,0.5726612792768113,21123
1065,Kentucky,21125,Laurel County,23237,4475,28111,18762,0.8266159154779268,0.1591903525310376,0.6674255629468892,21125
1066,Kentucky,21127,Lawrence County,5633,1238,6955,4395,0.809920920201294,0.1780014378145219,0.6319194823867721,21127
1067,Kentucky,21129,Lee County,2273,481,2801,1792,0.8114958943234559,0.1717243841485184,0.6397715101749375,21129
1068,Kentucky,21131,Leslie County,4321,446,4813,3875,0.8977768543527945,0.0926656970704342,0.8051111572823603,21131
1069,Kentucky,21133,Letcher County,7226,1799,9135,5427,0.7910235358511221,0.1969348659003831,0.594088669950739,21133
1070,Kentucky,21135,Lewis County,4986,823,5883,4163,0.847526772055074,0.1398946115927248,0.7076321604623492,21135
1071,Kentucky,21137,Lincoln County,8489,2254,10914,6235,0.777808319589518,0.2065237309877222,0.5712845886017959,21137
1072,Kentucky,21139,Livingston County,4010,939,5004,3071,0.8013589128697043,0.1876498800959232,0.6137090327737811,21139
1073,Kentucky,21141,Logan County,9067,3094,12350,5973,0.73417004048583,0.2505263157894737,0.4836437246963563,21141
1074,Kentucky,21143,Lyon County,3100,1092,4228,2008,0.7332071901608326,0.2582781456953642,0.4749290444654683,21143
1075,Kentucky,21145,McCracken County,21820,11195,33549,10625,0.6503919639929655,0.3336910191063817,0.3167009448865838,21145
1076,Kentucky,21147,McCreary County,5664,725,6438,4939,0.8797763280521901,0.1126126126126126,0.7671637154395775,21147
1077,Kentucky,21149,McLean County,3633,1074,4782,2559,0.759723964868256,0.2245922208281054,0.5351317440401506,21149
1078,Kentucky,21151,Madison County,27356,15581,43957,11775,0.6223354642036536,0.3544600404941193,0.2678754237095343,21151
1079,Kentucky,21153,Magoffin County,4174,1214,5447,2960,0.7662933724986231,0.222874977051588,0.5434183954470351,21153
1080,Kentucky,21155,Marion County,6113,2722,8928,3391,0.6846998207885304,0.3048835125448029,0.3798163082437275,21155
1081,Kentucky,21157,Marshall County,13297,4071,17603,9226,0.7553826052377436,0.2312673976026813,0.5241152076350623,21157
1082,Kentucky,21159,Martin County,3496,403,3936,3093,0.8882113821138211,0.1023882113821138,0.7858231707317073,21159
1083,Kentucky,21161,Mason County,5477,2362,7958,3115,0.6882382508167881,0.2968082432772053,0.3914300075395828,21161
1084,Kentucky,21163,Meade County,10185,3632,14113,6553,0.7216750513710763,0.2573513781619783,0.464323673209098,21163
1085,Kentucky,21165,Menifee County,2311,750,3102,1561,0.745003223726628,0.241779497098646,0.503223726627982,21165
1086,Kentucky,21167,Mercer County,8506,3033,11735,5473,0.7248402215594376,0.2584576054537708,0.4663826161056668,21167
1087,Kentucky,21169,Metcalfe County,3959,975,5012,2984,0.789904229848364,0.1945331205107741,0.5953711093375897,21169
1088,Kentucky,21171,Monroe County,4628,657,5330,3971,0.8682926829268293,0.123264540337711,0.7450281425891182,21171
1089,Kentucky,21173,Montgomery County,8993,3630,12842,5363,0.7002803301666407,0.2826662513627161,0.4176140788039246,21173
1090,Kentucky,21175,Morgan County,4301,1175,5544,3126,0.7757936507936508,0.2119408369408369,0.5638528138528138,21175
1091,Kentucky,21177,Muhlenberg County,10497,3545,14235,6952,0.7374077976817703,0.2490340709518791,0.4883737267298911,21177
1092,Kentucky,21179,Nelson County,15703,7188,23256,8515,0.6752235982112144,0.3090815273477812,0.3661420708634331,21179
1093,Kentucky,21181,Nicholas County,2408,955,3396,1453,0.7090694935217904,0.2812131919905771,0.4278563015312132,21181
1094,Kentucky,21183,Ohio County,8582,2404,11129,6178,0.7711384670680205,0.2160122203252763,0.5551262467427441,21183
1095,Kentucky,21185,Oldham County,22654,14505,37976,8149,0.5965346534653465,0.3819517590056878,0.2145828944596587,21185
1096,Kentucky,21187,Owen County,4292,1098,5458,3194,0.786368633198974,0.2011725906925613,0.5851960425064127,21187
1097,Kentucky,21189,Owsley County,1671,216,1896,1455,0.8813291139240507,0.1139240506329113,0.7674050632911393,21189
1098,Kentucky,21191,Pendleton County,5515,1322,6925,4193,0.7963898916967509,0.1909025270758122,0.6054873646209387,21191
1099,Kentucky,21193,Perry County,8129,2356,10626,5773,0.7650103519668737,0.2217203086768304,0.5432900432900434,21193
1100,Kentucky,21195,Pike County,20284,4866,25395,15418,0.7987399094309904,0.1916125221500295,0.6071273872809608,21195
1101,Kentucky,21197,Powell County,4041,1367,5505,2674,0.7340599455040872,0.2483197093551317,0.4857402361489554,21197
1102,Kentucky,21199,Pulaski County,25442,5666,31557,19776,0.8062236587761827,0.1795481192762303,0.6266755394999524,21199
1103,Kentucky,21201,Robertson County,884,253,1146,631,0.7713787085514834,0.2207678883071553,0.5506108202443281,21201
1104,Kentucky,21203,Rockcastle County,6577,1134,7784,5443,0.8449383350462487,0.14568345323741,0.6992548818088387,21203
1105,Kentucky,21205,Rowan County,5994,3880,10065,2114,0.5955290611028315,0.3854942871336314,0.2100347739692001,21205
1106,Kentucky,21207,Russell County,7519,1331,8955,6188,0.83964265773311,0.1486320491345617,0.6910106085985482,21207
1107,Kentucky,21209,Scott County,17767,10567,28969,7200,0.6133107804894887,0.3647692360799475,0.2485415444095411,21209
1108,Kentucky,21211,Shelby County,15055,8077,23550,6978,0.6392781316348195,0.3429723991507431,0.2963057324840764,21211
1109,Kentucky,21213,Simpson County,5888,2681,8732,3207,0.674301420064132,0.3070316078790655,0.3672698121850664,21213
1110,Kentucky,21215,Spencer County,8737,2530,11433,6207,0.7641913758418613,0.221289250415464,0.5429021254263973,21215
1111,Kentucky,21217,Taylor County,9376,2963,12517,6413,0.7490612766637373,0.2367180634337301,0.5123432132300072,21217
1112,Kentucky,21219,Todd County,4062,1205,5363,2857,0.7574118963266828,0.2246876748088756,0.5327242215178072,21219
1113,Kentucky,21221,Trigg County,5487,1791,7376,3696,0.7438991323210412,0.2428145336225596,0.5010845986984815,21221
1114,Kentucky,21223,Trimble County,3227,1012,4320,2215,0.7469907407407408,0.2342592592592592,0.5127314814814815,21223
1115,Kentucky,21225,Union County,4965,1529,6577,3436,0.7549034514216209,0.2324768131366884,0.5224266382849324,21225
1116,Kentucky,21227,Warren County,31791,22479,55401,9312,0.5738344073211675,0.4057507987220447,0.1680836085991228,21227
1117,Kentucky,21229,Washington County,4482,1644,6225,2838,0.72,0.2640963855421687,0.4559036144578313,21229
1118,Kentucky,21231,Wayne County,7430,1700,9240,5730,0.8041125541125541,0.1839826839826839,0.6201298701298701,21231
1119,Kentucky,21233,Webster County,4506,1412,5993,3094,0.7518771900550643,0.2356082095778408,0.5162689804772235,21233
1120,Kentucky,21235,Whitley County,12567,2552,15356,10015,0.8183771815576973,0.166189111747851,0.6521880698098463,21235
1121,Kentucky,21237,Wolfe County,2097,839,2979,1258,0.7039274924471299,0.2816381336018798,0.4222893588452501,21237
1122,Kentucky,21239,Woodford County,8362,6530,15211,1832,0.5497337453158898,0.4292945894418513,0.1204391558740385,21239
1123,Louisiana,22001,Acadia Parish,22596,5443,28425,17153,0.794934036939314,0.1914863676341248,0.6034476693051891,22001
1124,Louisiana,22003,Allen Parish,7574,2108,9810,5466,0.7720693170234455,0.2148827726809378,0.5571865443425077,22003
1125,Louisiana,22005,Ascension Parish,40687,20399,62325,20288,0.6528198957079824,0.3273004412354592,0.3255194544725231,22005
1126,Louisiana,22007,Assumption Parish,7271,3833,11235,3438,0.6471740097908322,0.3411659991099243,0.3060080106809078,22007
1127,Louisiana,22009,Avoyelles Parish,12028,4979,17292,7049,0.6955817719176498,0.2879366180892898,0.40764515382836,22009
1128,Louisiana,22011,Beauregard Parish,13575,2542,16357,11033,0.8299199119642966,0.1554074708076053,0.6745124411566913,22011
1129,Louisiana,22013,Bienville Parish,3891,3067,7050,824,0.5519148936170213,0.4350354609929078,0.1168794326241134,22013
1130,Louisiana,22015,Bossier Parish,38074,15662,54655,22412,0.6966242795718598,0.2865611563443417,0.410063123227518,22015
1131,Louisiana,22017,Caddo Parish,48021,55110,104912,-7089,0.4577264755223425,0.5252973921000458,-0.0675709165777032,22017
1132,Louisiana,22019,Calcasieu Parish,55066,25982,82663,29084,0.6661505147405732,0.3143123283694035,0.3518381863711697,22019
1133,Louisiana,22021,Caldwell Parish,3976,745,4762,3231,0.8349433011339773,0.1564468710625787,0.6784964300713986,22021
1134,Louisiana,22023,Cameron Parish,3671,324,4039,3347,0.9088883386976976,0.0802178757118098,0.8286704629858876,22023
1135,Louisiana,22025,Catahoula Parish,3541,1269,4858,2272,0.7289007822149033,0.2612186084808563,0.4676821737340469,22025
1136,Louisiana,22027,Claiborne Parish,3770,2731,6580,1039,0.5729483282674772,0.4150455927051671,0.15790273556231,22027
1137,Louisiana,22029,Concordia Parish,5550,3177,8828,2373,0.6286814680561849,0.3598776619845945,0.2688038060715904,22029
1138,Louisiana,22031,De Soto Parish,9112,5457,14736,3655,0.6183496199782845,0.3703175895765472,0.2480320304017372,22031
1139,Louisiana,22033,East Baton Rouge Parish,88420,115577,208182,-27157,0.424724519891249,0.5551728775782728,-0.1304483576870238,22033
1140,Louisiana,22035,East Carroll Parish,1080,1900,3036,-820,0.3557312252964427,0.6258234519104084,-0.2700922266139657,22035
1141,Louisiana,22037,East Feliciana Parish,6064,4280,10509,1784,0.5770292130554763,0.407269959082691,0.1697592539727852,22037
1142,Louisiana,22039,Evangeline Parish,11053,4158,15412,6895,0.7171684401764858,0.2697897742019206,0.4473786659745652,22039
1143,Louisiana,22041,Franklin Parish,6970,2658,9720,4312,0.7170781893004116,0.2734567901234568,0.4436213991769547,22041
1144,Louisiana,22043,Grant Parish,8117,1157,9392,6960,0.8642461669505963,0.1231899488926746,0.7410562180579217,22043
1145,Louisiana,22045,Iberia Parish,21251,11027,32713,10224,0.649619417357014,0.3370831168037171,0.3125363005532968,22045
1146,Louisiana,22047,Iberville Parish,7893,8514,16719,-621,0.47209761349363,0.5092409833123991,-0.037143369818769,22047
1147,Louisiana,22049,Jackson Parish,5394,2143,7632,3251,0.7067610062893082,0.2807914046121593,0.4259696016771488,22049
1148,Louisiana,22051,Jefferson Parish,105949,84477,193733,21472,0.5468815328312677,0.4360485823272235,0.1108329505040441,22051
1149,Louisiana,22053,Jefferson Davis Parish,11423,3208,14841,8215,0.7696920692675696,0.216157940839566,0.5535341284280035,22053
1150,Louisiana,22055,Lafayette Parish,72519,39685,114521,32834,0.6332375721483396,0.346530330681709,0.2867072414666306,22055
1151,Louisiana,22057,Lafourche Parish,36024,8672,45388,27352,0.793689962104521,0.191063717282101,0.60262624482242,22057
1152,Louisiana,22059,LaSalle Parish,6378,638,7077,5740,0.901229334463756,0.0901511940087607,0.811078140454995,22059
1153,Louisiana,22061,Lincoln Parish,11311,7559,19275,3752,0.586822308690013,0.392166018158236,0.1946562905317769,22061
1154,Louisiana,22063,Livingston Parish,54877,9249,65230,45628,0.8412846849609076,0.1417905871531504,0.6994940978077572,22063
1155,Louisiana,22065,Madison Parish,1930,2654,4670,-724,0.4132762312633833,0.5683083511777302,-0.1550321199143468,22065
1156,Louisiana,22067,Morehouse Parish,6510,4946,11574,1564,0.5624675997926387,0.4273371349576637,0.1351304648349749,22067
1157,Louisiana,22069,Natchitoches Parish,9358,6896,16554,2462,0.5653014377189803,0.416576054125891,0.1487253835930893,22069
1158,Louisiana,22071,Orleans Parish,26664,147854,177819,-121190,0.1499502302903514,0.8314859491955303,-0.6815357189051789,22071
1159,Louisiana,22073,Ouachita Parish,42255,25913,69166,16342,0.6109215510510945,0.3746493942110285,0.2362721568400659,22073
1160,Louisiana,22075,Plaquemines Parish,7412,3414,11014,3998,0.6729616851280189,0.3099691301979299,0.362992554930089,22075
1161,Louisiana,22077,Pointe Coupee Parish,7503,4683,12371,2820,0.6064990704065961,0.37854660092151,0.2279524694850861,22077
1162,Louisiana,22079,Rapides Parish,38347,19475,58865,18872,0.6514397349868343,0.330841756561624,0.3205979784252102,22079
1163,Louisiana,22081,Red River Parish,2413,1644,4132,769,0.5839787028073572,0.3978702807357212,0.1861084220716359,22081
1164,Louisiana,22083,Richland Parish,6607,3225,9940,3382,0.6646881287726358,0.3244466800804829,0.3402414486921529,22083
1165,Louisiana,22085,Sabine Parish,8776,1731,10596,7045,0.8282370705926765,0.1633635334088335,0.664873537183843,22085
1166,Louisiana,22087,St. Bernard Parish,11179,6151,17650,5028,0.633371104815864,0.3484985835694051,0.2848725212464589,22087
1167,Louisiana,22089,St. Charles Parish,18233,9800,28517,8433,0.6393730055756216,0.3436546621313602,0.2957183434442613,22089
1168,Louisiana,22091,St. Helena Parish,2714,3346,6158,-632,0.4407275089314713,0.543358233192595,-0.1026307242611237,22091
1169,Louisiana,22093,St. James Parish,5954,6510,12590,-556,0.4729150119142176,0.517077045274027,-0.0441620333598093,22093
1170,Louisiana,22095,St. John the Baptist Parish,7538,13582,21432,-6044,0.3517170586039567,0.6337252706233669,-0.2820082120194102,22095
1171,Louisiana,22097,St. Landry Parish,23171,17372,41154,5799,0.5630315400690091,0.4221217864606114,0.1409097536083977,22097
1172,Louisiana,22099,St. Martin Parish,18203,8439,27038,9764,0.6732376655078038,0.3121162807899992,0.3611213847178046,22099
1173,Louisiana,22101,St. Mary Parish,14811,8055,23186,6756,0.6387906495298887,0.3474079185715518,0.2913827309583369,22101
1174,Louisiana,22103,St. Tammany Parish,99666,37746,140110,61920,0.7113410891442438,0.2694026122332453,0.4419384769109984,22103
1175,Louisiana,22105,Tangipahoa Parish,37806,18887,57661,18919,0.6556598047206951,0.3275524184457432,0.3281073862749518,22105
1176,Louisiana,22107,Tensas Parish,1197,1329,2554,-132,0.4686765857478465,0.5203602192638997,-0.0516836335160532,22107
1177,Louisiana,22109,Terrebonne Parish,34339,11198,46240,23141,0.7426254325259516,0.2421712802768166,0.500454152249135,22109
1178,Louisiana,22111,Union Parish,8407,2654,11201,5753,0.7505579858941166,0.2369431300776716,0.513614855816445,22111
1179,Louisiana,22113,Vermilion Parish,21930,5009,27324,16921,0.8025911286780852,0.1833186941882594,0.6192724344898258,22113
1180,Louisiana,22115,Vernon Parish,14107,2898,17268,11209,0.8169446374797313,0.1678248783877692,0.6491197590919621,22115
1181,Louisiana,22117,Washington Parish,13307,5970,19513,7337,0.6819556193307026,0.3059498795674678,0.3760057397632347,22117
1182,Louisiana,22119,Webster Parish,11830,6172,18216,5658,0.6494290733421169,0.3388230127360562,0.3106060606060606,22119
1183,Louisiana,22121,West Baton Rouge Parish,7684,6200,14097,1484,0.5450805135844506,0.4398098886287863,0.1052706249556643,22121
1184,Louisiana,22123,West Carroll Parish,4317,710,5052,3607,0.8545130641330166,0.1405384006334125,0.7139746634996041,22123
1185,Louisiana,22125,West Feliciana Parish,3863,2298,6268,1565,0.6163050414805361,0.3666241225271219,0.2496809189534142,22125
1186,Louisiana,22127,Winn Parish,4619,1543,6225,3076,0.7420080321285141,0.2478714859437751,0.494136546184739,22127
1187,Maine,23001,Androscoggin County,29268,27617,58707,1651,0.4985436149011191,0.4704209038104485,0.0281227110906706,23001
1188,Maine,23003,Aroostook County,21080,13956,35746,7124,0.5897163318972752,0.3904213058803782,0.199295026016897,23003
1189,Maine,23005,Cumberland County,59584,128759,193765,-69175,0.3075065156245968,0.6645111346218358,-0.3570046189972389,23005
1190,Maine,23007,Franklin County,8754,8069,17390,685,0.5033927544565843,0.4640023001725129,0.0393904542840713,23007
1191,Maine,23009,Hancock County,14982,19369,35325,-4387,0.4241188959660297,0.5483085633404104,-0.1241896673743807,23009
1192,Maine,23011,Kennebec County,34721,34902,71858,-181,0.4831890673272287,0.4857079239611456,-0.0025188566339168,23011
1193,Maine,23013,Knox County,9982,15110,25734,-5128,0.3878915054014145,0.5871609543794202,-0.1992694489780057,23013
1194,Maine,23015,Lincoln County,10256,12684,23594,-2428,0.4346867847757905,0.5375943036365177,-0.1029075188607272,23015
